1,2,0.053964587
1,3,0.565187383
1,4,0.503613193
1,5,0.150592876
1,6,0.361162795
1,7,0.356829072
1,8,0.20584882
1,9,0.072753887
1,10,0.269049736
1,11,0.648360206
1,12,0.602924012
1,13,0.677969663
1,14,0.387401434
1,15,0.426443457
1,16,0.952534092
1,17,0.970397587
1,18,0.074432575
1,19,0.641977658
1,20,0.593239143
1,21,0.211998011
1,22,0.457314489
1,23,0.746199278
1,24,0.435328968
1,25,0.903580143
1,26,0.10132516
1,27,0.707034873
1,28,0.586063811
1,29,0.967812726
1,30,0.724315902
1,31,0.626576823
1,32,0.645030076
1,33,0.285799533
1,34,0.154282676
1,35,0.623613787
1,36,0.521949685
1,37,0.94106948
1,38,0.155618879
1,39,0.037177902
1,40,0.810503171
1,41,0.090295424
1,42,0.993454029
1,43,0.005974429
1,44,0.896382877
1,45,0.829271172
1,46,0.248866837
1,47,0.795463672
1,49,0.007723683
1,50,0.931091627
1,51,0.862189511
1,52,0.922311991
1,53,0.884304271
1,54,0.76805087
1,55,0.777217513
1,56,0.159559689
1,57,0.208662753
1,58,0.955425002
1,62,0.591631744
1,65,0.823648532
1,66,0.546108285
1,67,0.515473953
1,68,0.130097719
1,69,0.347929003
1,70,0.719389404
1,71,0.804180903
1,72,0.321804504
1,73,0.391827727
1,74,0.453181929
1,75,0.458916888
1,76,0.953037502
1,77,0.114875748
1,78,0.59391696
1,79,0.733468073
1,80,0.800375592
1,82,0.535967949
1,83,0.137591609
1,84,0.786879186
1,87,0.45625886
1,88,0.839521985
1,89,0.056777305
1,90,0.570529114
1,92,0.973942574
1,96,0.948624726
1,97,0.220079589
1,98,0.358463204
1,99,0.637289534
1,105,0.598162639
1,106,0.036209859
1,107,0.987355336
1,109,0.211027291
1,111,0.76865807
1,112,0.758655979
1,113,0.927504737
1,114,0.250850234
1,117,0.949085865
1,118,0.924790459
1,119,0.777120263
1,120,0.01929422
1,121,0.641938046
1,123,0.358309676
1,124,0.653645149
1,126,0.458194229
1,127,0.794458705
1,130,0.50559013
1,133,0.233088331
1,134,0.987525294
1,141,0.63326925
1,143,0.714879617
1,149,0.239341017
1,150,0.937528366
1,151,0.25099206
1,153,0.704338043
1,158,0.73199532
1,163,0.36654249
1,166,0.069224606
1,168,0.074518303
1,172,0.281496229
1,173,0.306789618
1,175,0.16078039
1,176,0.160307433
1,177,0.718530686
1,182,0.9765901
1,191,0.582929543
1,194,0.475091728
1,195,0.931175098
1,197,0.617054136
1,199,0.946180907
1,201,0.06505179
1,202,0.344781605
1,205,0.124823668
1,209,0.536823184
1,212,0.732761535
1,216,0.464105985
1,218,0.350949613
1,219,0.862812261
1,222,0.872105311
1,223,0.959991161
1,226,0.415011059
1,237,0.031620475
1,238,0.219032001
1,241,0.429932172
1,243,0.149414043
1,244,0.120826376
1,247,0.326151434
1,249,0.649376899
1,252,0.303656182
1,255,0.038633541
1,256,0.772015154
1,257,0.200300909
1,259,0.312826524
1,260,0.847199614
1,261,0.520921855
1,267,0.748804481
1,270,0.179130228
1,272,0.257779714
1,273,0.968374869
1,274,0.434282099
1,278,0.597593143
1,285,0.561379164
1,286,0.602877553
1,287,0.592042409
1,288,0.641742992
1,289,0.260847506
1,294,0.368062531
1,296,0.798036461
1,299,0.184093782
1,302,0.793435134
1,303,0.783827202
1,308,0.790938848
1,313,0.427190649
1,314,0.665950907
1,315,0.20932579
1,316,0.731620725
1,321,0.362872506
1,324,0.393441491
1,337,0.752251055
1,341,0.267226205
1,348,0.898236072
1,349,0.742449933
1,350,0.756974545
1,352,0.459671813
1,357,0.475734823
1,359,0.766570272
1,362,0.960800514
1,363,0.766329536
1,369,0.041439966
1,371,0.470028311
1,373,0.99626369
1,374,0.026200941
1,378,0.375927057
1,382,0.313998534
1,387,0.481932578
1,389,0.233465561
1,390,0.734566503
1,391,0.332900406
